Most Recent Health Inspection More Than 2 Years Ago,Overall Rating,Health Inspection Rating,Staffing Rating,RN Staffing Rating,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,performance_id
False,3.0,3.0,1.0,2.0,33.333,0,0,0,$0.00,0,0,3271
False,1.0,1.0,1.0,1.0,92.0,0,8,1,$4616.00,0,1,3272
False,4.0,3.0,3.0,5.0,34.0,0,5,0,$0.00,0,0,3273
False,1.0,1.0,2.0,3.0,86.0,3,27,1,$12058.00,0,1,3274
False,1.0,1.0,3.0,2.0,147.0,2,15,1,$128500.00,1,2,3275
False,4.0,3.0,3.0,3.0,34.667,0,4,0,$0.00,0,0,3276
False,4.0,3.0,3.0,5.0,42.0,3,4,0,$0.00,0,0,3277
False,5.0,3.0,5.0,5.0,81.0,0,5,1,$1625.00,1,2,3278
False,5.0,4.0,2.0,4.0,22.667,4,3,0,$0.00,0,0,3279
False,3.0,2.0,4.0,4.0,66.0,0,12,0,$0.00,0,0,3280
False,2.0,2.0,1.0,2.0,27.333,0,1,0,$0.00,0,0,3281
False,2.0,1.0,3.0,4.0,128.0,0,0,1,$13358.00,0,1,3282
False,1.0,1.0,1.0,2.0,140.0,2,16,0,$0.00,2,2,3283
False,1.0,1.0,2.0,2.0,293.167,0,8,0,$0.00,0,0,3284
False,4.0,4.0,5.0,5.0,24.0,0,1,0,$0.00,0,0,3285
False,2.0,2.0,3.0,5.0,66.0,4,9,1,$14472.00,0,1,3286
False,2.0,2.0,1.0,2.0,49.333,3,5,0,$0.00,0,0,3287
False,3.0,2.0,2.0,4.0,52.667,0,2,0,$0.00,0,0,3288
False,1.0,1.0,3.0,5.0,240.333,4,23,1,$43875.00,0,1,3289
False,1.0,1.0,1.0,1.0,95.0,0,3,1,$20833.00,0,1,3290
False,4.0,3.0,,,33.5,0,6,0,$0.00,0,0,3291
False,1.0,1.0,2.0,3.0,90.0,1,0,1,$31525.00,0,1,3292
False,1.0,1.0,2.0,3.0,111.5,0,13,1,$55182.00,0,1,3293
False,3.0,4.0,4.0,5.0,16.667,2,7,0,$0.00,0,0,3294
False,4.0,2.0,4.0,4.0,44.667,2,19,1,$3900.00,0,1,3295
False,2.0,1.0,4.0,4.0,110.0,0,26,0,$0.00,0,0,3296
False,2.0,2.0,2.0,4.0,59.333,0,13,0,$0.00,0,0,3297
False,4.0,3.0,4.0,4.0,46.0,2,4,0,$0.00,0,0,3298
False,1.0,1.0,1.0,2.0,85.333,4,15,1,$3533.00,0,1,3299
False,3.0,3.0,,,41.333,0,4,0,$0.00,0,0,3300
False,4.0,4.0,,,20.667,0,0,0,$0.00,0,0,3301
False,4.0,4.0,4.0,4.0,23.333,0,0,0,$0.00,0,0,3302
False,3.0,3.0,2.0,4.0,34.0,0,2,0,$0.00,0,0,3303
False,2.0,3.0,3.0,3.0,32.667,0,1,0,$0.00,0,0,3304
False,3.0,3.0,3.0,3.0,72.0,0,7,1,$1625.00,0,1,3305
False,4.0,3.0,3.0,5.0,32.667,2,2,0,$0.00,0,0,3306
False,5.0,4.0,2.0,2.0,6.667,0,2,0,$0.00,0,0,3307
False,1.0,1.0,3.0,5.0,84.667,1,9,0,$0.00,0,0,3308
False,1.0,1.0,1.0,1.0,161.667,0,9,0,$0.00,0,0,3309
False,5.0,5.0,4.0,5.0,7.2,0,0,0,$0.00,0,0,3310
False,3.0,2.0,2.0,4.0,76.667,0,7,0,$0.00,0,0,3311
False,2.0,2.0,3.0,5.0,56.0,0,13,1,$1593.00,0,1,3312
False,3.0,3.0,4.0,4.0,36.667,0,4,0,$0.00,0,0,3313
False,2.0,2.0,2.0,4.0,76.667,0,9,1,$2000.00,0,1,3314
False,1.0,1.0,3.0,3.0,123.167,1,26,2,$23876.00,0,2,3315
False,2.0,1.0,4.0,4.0,181.167,0,5,3,$13325.00,1,4,3316
False,2.0,1.0,2.0,3.0,76.667,0,0,2,$30258.00,0,2,3317
False,4.0,4.0,2.0,4.0,21.333,0,3,0,$0.00,0,0,3318
False,5.0,4.0,5.0,5.0,26.667,0,2,0,$0.00,0,0,3319
False,5.0,5.0,4.0,3.0,26.667,0,0,1,$975.00,0,1,3320
False,2.0,3.0,3.0,2.0,14.0,0,0,0,$0.00,0,0,3321
False,4.0,3.0,5.0,5.0,58.667,0,0,1,$1105.00,0,1,3322
False,2.0,1.0,,,138.667,0,18,0,$0.00,0,0,3323
False,1.0,2.0,1.0,1.0,16.667,0,1,1,$650.00,0,1,3324
False,4.0,2.0,4.0,4.0,50.0,0,12,2,$30778.00,0,2,3325
False,1.0,1.0,3.0,5.0,207.833,4,16,1,$33703.00,1,2,3326
False,2.0,1.0,4.0,5.0,76.667,0,1,0,$0.00,0,0,3327
False,1.0,1.0,2.0,1.0,34.667,0,1,1,$9780.00,0,1,3328
False,3.0,4.0,2.0,4.0,30.0,0,1,0,$0.00,0,0,3329
False,4.0,4.0,3.0,3.0,15.333,0,1,0,$0.00,0,0,3330
False,4.0,5.0,3.0,2.0,1.333,0,1,0,$0.00,0,0,3331
False,2.0,3.0,1.0,2.0,32.0,0,2,0,$0.00,0,0,3332
False,1.0,1.0,2.0,3.0,199.833,0,34,2,$14138.00,0,2,3333
False,3.0,2.0,3.0,5.0,57.833,2,2,2,$26660.00,0,2,3334
False,3.0,3.0,4.0,3.0,37.333,1,3,1,$38780.00,0,1,3335
False,5.0,4.0,3.0,4.0,29.333,0,4,0,$0.00,0,0,3336
False,2.0,2.0,2.0,3.0,54.667,0,10,0,$0.00,0,0,3337
False,3.0,2.0,4.0,5.0,54.667,0,4,0,$0.00,0,0,3338
False,5.0,3.0,4.0,4.0,68.0,0,2,2,$2210.00,0,2,3339
False,1.0,2.0,3.0,4.0,50.667,0,4,0,$0.00,0,0,3340
False,4.0,4.0,4.0,4.0,52.667,0,1,1,$1040.00,0,1,3341
False,4.0,3.0,4.0,4.0,30.0,0,3,1,$15300.00,0,1,3342
False,1.0,2.0,3.0,5.0,50.0,0,0,0,$0.00,0,0,3343
False,4.0,4.0,1.0,2.0,15.333,0,0,0,$0.00,0,0,3344
False,3.0,2.0,2.0,4.0,64.667,0,6,0,$0.00,0,0,3345
False,3.0,3.0,2.0,3.0,36.667,0,3,0,$0.00,0,0,3346
False,1.0,2.0,1.0,2.0,70.0,1,20,0,$0.00,0,0,3347
False,2.0,2.0,3.0,2.0,19.333,0,2,1,$15438.00,1,2,3348
False,5.0,5.0,4.0,5.0,0.0,0,0,0,$0.00,0,0,3349
False,4.0,4.0,3.0,5.0,24.0,2,16,0,$0.00,0,0,3350
False,5.0,5.0,5.0,5.0,8.0,0,0,0,$0.00,0,0,3351
False,5.0,5.0,4.0,5.0,12.0,3,6,0,$0.00,0,0,3352
False,3.0,3.0,3.0,4.0,46.333,0,18,2,$17063.00,0,2,3353
False,2.0,1.0,4.0,5.0,102.833,1,2,1,$13000.00,1,2,3354
False,2.0,1.0,4.0,4.0,190.667,0,18,1,$10497.00,0,1,3355
False,2.0,1.0,4.0,4.0,78.667,0,7,0,$0.00,0,0,3356
False,1.0,2.0,1.0,1.0,52.0,0,5,0,$0.00,0,0,3357
False,5.0,4.0,3.0,5.0,26.0,0,1,0,$0.00,0,0,3358
False,3.0,3.0,2.0,4.0,42.0,0,4,0,$0.00,0,0,3359
False,5.0,5.0,2.0,2.0,2.0,0,0,0,$0.00,0,0,3360
False,2.0,3.0,1.0,2.0,40.0,0,4,0,$0.00,0,0,3361
False,4.0,4.0,3.0,3.0,23.333,0,0,0,$0.00,0,0,3362
False,5.0,4.0,5.0,5.0,50.667,0,0,1,$1625.00,0,1,3363
True,5.0,5.0,,,2.667,0,0,0,$0.00,0,0,3364
False,3.0,3.0,3.0,5.0,42.0,0,19,0,$0.00,1,1,3365
True,4.0,2.0,4.0,4.0,83.333,0,3,0,$0.00,0,0,3366
False,5.0,3.0,4.0,3.0,43.333,1,3,0,$0.00,0,0,3367
False,3.0,3.0,4.0,4.0,46.0,2,7,0,$0.00,0,0,3368
False,3.0,3.0,2.0,4.0,36.667,0,1,0,$0.00,0,0,3369
False,1.0,1.0,3.0,5.0,81.333,3,22,1,$11993.00,0,1,3370
False,3.0,2.0,3.0,4.0,64.667,3,14,0,$0.00,0,0,3371
False,3.0,2.0,2.0,3.0,58.667,0,0,0,$0.00,0,0,3372
False,1.0,1.0,2.0,4.0,182.667,3,15,2,$22140.00,0,2,3373
False,4.0,4.0,4.0,4.0,17.333,1,3,0,$0.00,0,0,3374
False,4.0,5.0,2.0,2.0,9.333,0,0,0,$0.00,0,0,3375
False,5.0,4.0,4.0,4.0,21.333,2,3,0,$0.00,0,0,3376
False,2.0,2.0,4.0,4.0,68.667,0,8,0,$0.00,0,0,3377
False,1.0,1.0,1.0,2.0,256.167,2,16,1,$16750.00,0,1,3378
False,3.0,2.0,4.0,4.0,60.667,5,0,0,$0.00,0,0,3379
False,4.0,4.0,3.0,4.0,22.0,0,0,0,$0.00,0,0,3380
False,2.0,2.0,4.0,5.0,51.333,0,4,0,$0.00,0,0,3381
False,3.0,3.0,2.0,4.0,45.333,0,18,0,$0.00,0,0,3382
False,1.0,1.0,1.0,1.0,156.0,2,8,0,$0.00,0,0,3383
False,3.0,3.0,2.0,2.0,12.0,0,1,0,$0.00,0,0,3384
False,3.0,2.0,4.0,5.0,86.0,0,5,1,$1300.00,1,2,3385
False,5.0,3.0,5.0,5.0,40.667,0,2,0,$0.00,0,0,3386
False,1.0,1.0,1.0,1.0,445.0,7,11,1,$608531.00,1,2,3387
False,5.0,5.0,5.0,5.0,10.0,0,4,0,$0.00,0,0,3388
False,3.0,2.0,3.0,3.0,52.0,0,0,0,$0.00,0,0,3389
False,4.0,2.0,4.0,4.0,77.333,0,2,0,$0.00,0,0,3390
False,5.0,5.0,4.0,3.0,26.0,0,0,0,$0.00,0,0,3391
False,4.0,4.0,2.0,4.0,22.0,0,5,0,$0.00,0,0,3392
False,5.0,4.0,,,18.0,0,0,1,$2000.00,1,2,3393
False,4.0,3.0,4.0,5.0,42.667,0,17,0,$0.00,0,0,3394
False,5.0,3.0,5.0,5.0,43.333,0,0,0,$0.00,0,0,3395
False,2.0,2.0,2.0,3.0,70.667,2,11,0,$0.00,0,0,3396
False,5.0,3.0,5.0,5.0,42.667,2,12,0,$0.00,0,0,3397
False,2.0,2.0,3.0,3.0,60.0,0,2,0,$0.00,0,0,3398
False,4.0,3.0,3.0,5.0,40.0,0,5,0,$0.00,0,0,3399
False,1.0,1.0,,,220.0,0,20,4,$4745.00,2,6,3400
False,1.0,2.0,1.0,2.0,55.333,0,6,0,$0.00,0,0,3401
False,3.0,3.0,3.0,4.0,33.333,3,4,0,$0.00,0,0,3402
False,1.0,1.0,3.0,3.0,76.667,0,8,1,$7833.00,0,1,3403
False,4.0,4.0,2.0,4.0,27.333,2,5,0,$0.00,0,0,3404
False,2.0,3.0,1.0,2.0,46.667,2,9,0,$0.00,0,0,3405
False,2.0,1.0,,,84.667,0,0,0,$0.00,0,0,3406
False,4.0,2.0,4.0,4.0,54.833,2,5,1,$17745.00,0,1,3407
False,5.0,5.0,3.0,4.0,8.667,0,10,1,$3679.00,0,1,3408
False,3.0,3.0,4.0,4.0,41.333,1,0,0,$0.00,0,0,3409
False,5.0,5.0,4.0,5.0,10.0,2,2,0,$0.00,0,0,3410
False,5.0,3.0,4.0,3.0,71.667,0,9,0,$0.00,0,0,3411
False,5.0,5.0,4.0,5.0,16.667,0,0,0,$0.00,0,0,3412
False,2.0,2.0,1.0,1.0,70.0,0,3,0,$0.00,0,0,3413
False,4.0,3.0,4.0,4.0,36.0,2,20,1,$2500.00,0,1,3414
False,4.0,4.0,,,21.333,1,2,0,$0.00,0,0,3415
False,5.0,3.0,4.0,4.0,60.667,0,2,1,$7735.00,0,1,3416
False,3.0,3.0,3.0,3.0,63.333,0,0,0,$0.00,0,0,3417
False,3.0,3.0,3.0,5.0,44.0,0,0,0,$0.00,0,0,3418
False,2.0,2.0,3.0,3.0,65.333,1,15,0,$0.00,0,0,3419
False,1.0,2.0,3.0,5.0,74.0,2,4,0,$0.00,0,0,3420
False,2.0,1.0,,,182.667,0,2,1,$6500.00,0,1,3421
False,1.0,1.0,3.0,3.0,116.5,2,0,1,$47873.00,1,2,3422
False,5.0,4.0,5.0,5.0,17.333,0,1,0,$0.00,0,0,3423
False,2.0,1.0,4.0,4.0,209.0,0,28,1,$18200.00,0,1,3424
False,4.0,4.0,4.0,4.0,24.0,0,0,0,$0.00,0,0,3425
False,1.0,1.0,2.0,3.0,95.333,8,30,0,$0.00,0,0,3426
False,2.0,1.0,4.0,3.0,102.667,0,3,0,$0.00,0,0,3427
False,4.0,3.0,4.0,3.0,10.667,0,2,0,$0.00,0,0,3428
False,5.0,4.0,5.0,5.0,25.333,0,1,0,$0.00,0,0,3429
False,2.0,1.0,4.0,4.0,86.0,0,5,0,$0.00,0,0,3430
False,1.0,1.0,2.0,3.0,97.333,4,9,1,$44499.00,0,1,3431
False,2.0,1.0,4.0,5.0,66.667,0,2,0,$0.00,0,0,3432
False,3.0,4.0,1.0,1.0,5.333,0,0,0,$0.00,0,0,3433
False,3.0,2.0,4.0,5.0,68.333,3,6,2,$248150.00,0,2,3434
False,1.0,2.0,1.0,1.0,52.667,1,16,0,$0.00,0,0,3435
False,5.0,4.0,5.0,5.0,46.667,0,3,2,$3770.00,0,2,3436
False,3.0,2.0,2.0,3.0,52.0,0,34,0,$0.00,0,0,3437
False,3.0,3.0,5.0,5.0,32.0,0,0,0,$0.00,0,0,3438
False,4.0,2.0,4.0,5.0,51.333,0,0,0,$0.00,0,0,3439
False,5.0,5.0,5.0,5.0,0.0,0,0,1,$4875.00,0,1,3440
False,5.0,4.0,5.0,5.0,29.333,1,2,0,$0.00,0,0,3441
False,1.0,2.0,1.0,1.0,66.667,0,7,0,$0.00,0,0,3442
False,3.0,3.0,3.0,3.0,33.333,0,0,0,$0.00,0,0,3443
False,1.0,1.0,1.0,1.0,162.333,0,11,0,$0.00,0,0,3444
False,2.0,1.0,5.0,5.0,40.0,0,0,1,$5200.00,0,1,3445
False,2.0,2.0,3.0,3.0,58.0,0,13,0,$0.00,0,0,3446
False,4.0,2.0,4.0,4.0,54.0,0,0,0,$0.00,0,0,3447
False,1.0,1.0,3.0,5.0,114.333,0,4,1,$1300.00,0,1,3448
False,4.0,4.0,,,17.333,0,0,0,$0.00,0,0,3449
False,1.0,1.0,2.0,3.0,88.667,13,24,1,$8050.00,0,1,3450
False,5.0,3.0,4.0,5.0,69.333,0,0,1,$1040.00,0,1,3451
False,5.0,5.0,2.0,4.0,6.0,0,0,0,$0.00,0,0,3452
False,3.0,2.0,2.0,4.0,68.667,1,15,0,$0.00,0,0,3453
False,3.0,2.0,4.0,5.0,50.667,1,2,0,$0.00,0,0,3454
False,1.0,1.0,3.0,3.0,143.0,0,20,1,$66328.00,0,1,3455
False,3.0,2.0,4.0,4.0,70.667,4,7,0,$0.00,0,0,3456
False,2.0,2.0,2.0,4.0,62.667,2,16,0,$0.00,0,0,3457
False,5.0,4.0,3.0,3.0,4.667,0,0,0,$0.00,0,0,3458
False,5.0,4.0,3.0,5.0,29.333,2,9,0,$0.00,0,0,3459
False,1.0,2.0,3.0,4.0,68.667,0,12,1,$1040.00,0,1,3460
False,3.0,3.0,4.0,5.0,37.333,0,0,0,$0.00,0,0,3461
False,1.0,1.0,3.0,2.0,109.333,1,17,0,$0.00,0,0,3462
False,1.0,1.0,2.0,4.0,134.0,0,14,1,$1463.00,0,1,3463
False,2.0,2.0,3.0,3.0,61.0,0,24,1,$40951.00,0,1,3464
False,3.0,2.0,3.0,4.0,95.0,0,7,2,$2210.00,0,2,3465
False,4.0,4.0,3.0,3.0,28.667,0,1,1,$7898.00,0,1,3466
False,1.0,1.0,2.0,4.0,184.0,0,17,3,$50863.00,0,3,3467
False,1.0,1.0,3.0,3.0,194.667,0,22,0,$0.00,0,0,3468
False,3.0,2.0,3.0,5.0,43.333,0,11,1,$8750.00,0,1,3469
False,1.0,1.0,3.0,2.0,142.333,4,17,0,$0.00,0,0,3470
False,2.0,1.0,5.0,5.0,82.667,6,5,1,$40398.00,1,2,3471
False,2.0,2.0,3.0,4.0,58.667,1,5,0,$0.00,0,0,3472
False,1.0,1.0,1.0,1.0,82.0,6,35,0,$0.00,0,0,3473
False,4.0,2.0,4.0,5.0,50.0,0,2,0,$0.00,0,0,3474
False,1.0,2.0,1.0,1.0,64.667,0,6,0,$0.00,0,0,3475
False,4.0,4.0,4.0,4.0,26.667,0,0,0,$0.00,0,0,3476
False,3.0,3.0,4.0,3.0,32.0,0,0,0,$0.00,0,0,3477
False,1.0,2.0,2.0,3.0,54.667,0,11,0,$0.00,0,0,3478
False,3.0,2.0,4.0,5.0,52.667,4,2,0,$0.00,0,0,3479
False,4.0,5.0,4.0,5.0,14.667,0,0,0,$0.00,0,0,3480
False,2.0,1.0,5.0,5.0,106.0,0,41,0,$0.00,0,0,3481
False,5.0,5.0,2.0,4.0,9.333,0,4,0,$0.00,0,0,3482
False,4.0,4.0,4.0,4.0,6.667,0,0,1,$6630.00,0,1,3483
False,4.0,3.0,4.0,4.0,45.333,0,11,0,$0.00,0,0,3484
False,3.0,3.0,2.0,3.0,42.0,0,8,0,$0.00,0,0,3485
False,2.0,1.0,4.0,5.0,125.333,5,57,1,$20183.00,0,1,3486
False,3.0,3.0,,,35.333,0,0,0,$0.00,0,0,3487
False,1.0,1.0,2.0,2.0,104.833,6,21,1,$15080.00,0,1,3488
False,5.0,5.0,5.0,5.0,10.667,0,4,0,$0.00,0,0,3489
False,4.0,3.0,3.0,5.0,73.333,0,5,1,$1300.00,0,1,3490
False,3.0,2.0,2.0,3.0,64.0,0,5,0,$0.00,0,0,3491
False,5.0,5.0,2.0,3.0,6.667,0,0,0,$0.00,0,0,3492
False,3.0,3.0,1.0,1.0,42.0,0,30,0,$0.00,0,0,3493
False,1.0,1.0,3.0,4.0,157.667,2,33,6,$83708.00,0,6,3494
False,1.0,1.0,3.0,3.0,103.667,0,20,0,$0.00,0,0,3495
False,3.0,2.0,4.0,5.0,69.333,4,29,2,$12284.00,0,2,3496
False,4.0,3.0,3.0,2.0,38.0,0,7,0,$0.00,0,0,3497
False,4.0,3.0,3.0,3.0,37.6,0,0,0,$0.00,0,0,3498
False,3.0,3.0,1.0,2.0,42.667,0,1,1,$6760.00,1,2,3499
False,4.0,4.0,4.0,5.0,30.0,0,5,0,$0.00,0,0,3500
False,5.0,3.0,4.0,3.0,46.667,0,7,0,$0.00,0,0,3501
False,2.0,3.0,1.0,2.0,38.667,0,1,0,$0.00,0,0,3502
False,5.0,5.0,3.0,3.0,14.0,0,0,0,$0.00,0,0,3503
False,3.0,2.0,4.0,4.0,50.0,0,20,0,$0.00,0,0,3504
False,2.0,2.0,1.0,2.0,73.333,1,13,0,$0.00,0,0,3505
False,2.0,2.0,3.0,3.0,56.0,0,11,0,$0.00,0,0,3506
False,3.0,3.0,3.0,5.0,38.667,0,0,0,$0.00,0,0,3507
False,3.0,3.0,4.0,5.0,42.0,0,1,0,$0.00,0,0,3508
False,4.0,3.0,5.0,5.0,40.667,0,1,0,$0.00,0,0,3509
False,1.0,1.0,1.0,1.0,152.833,1,10,1,$1755.00,0,1,3510
False,3.0,3.0,3.0,3.0,44.0,0,2,1,$7053.00,0,1,3511
False,4.0,3.0,2.0,4.0,46.0,0,7,0,$0.00,0,0,3512
False,3.0,3.0,2.0,3.0,41.333,0,1,0,$0.00,0,0,3513
False,5.0,5.0,,,11.333,0,0,0,$0.00,0,0,3514
False,1.0,1.0,3.0,3.0,145.167,5,5,0,$0.00,0,0,3515
False,3.0,3.0,2.0,3.0,38.667,1,0,0,$0.00,0,0,3516
False,3.0,2.0,2.0,4.0,56.333,2,5,2,$42966.00,0,2,3517
False,4.0,5.0,,,12.667,0,0,0,$0.00,0,0,3518
False,4.0,2.0,5.0,5.0,58.0,0,2,1,$11993.00,0,1,3519
False,2.0,1.0,5.0,5.0,107.333,0,48,0,$0.00,0,0,3520
False,2.0,3.0,2.0,2.0,37.667,1,0,1,$39065.00,0,1,3521
False,3.0,2.0,4.0,3.0,52.667,0,6,2,$4420.00,0,2,3522
False,1.0,2.0,1.0,1.0,74.667,0,27,0,$0.00,1,1,3523
False,1.0,2.0,1.0,1.0,53.667,2,0,0,$0.00,0,0,3524
False,4.0,3.0,2.0,4.0,37.6,0,0,0,$0.00,0,0,3525
False,5.0,4.0,4.0,4.0,27.333,0,1,0,$0.00,0,0,3526
False,4.0,4.0,3.0,4.0,18.0,0,5,0,$0.00,0,0,3527
False,2.0,2.0,3.0,5.0,48.0,0,20,0,$0.00,1,1,3528
False,4.0,3.0,5.0,5.0,32.0,3,0,0,$0.00,0,0,3529
False,4.0,2.0,4.0,5.0,51.833,0,0,1,$57883.00,0,1,3530
False,3.0,2.0,4.0,3.0,65.0,0,4,1,$17095.00,0,1,3531
False,1.0,2.0,3.0,2.0,63.333,0,25,0,$0.00,0,0,3532
False,2.0,3.0,1.0,2.0,42.0,0,7,1,$4680.00,0,1,3533
False,5.0,4.0,3.0,3.0,18.667,2,0,0,$0.00,0,0,3534
False,5.0,3.0,4.0,4.0,29.333,1,5,0,$0.00,0,0,3535
False,3.0,3.0,1.0,2.0,44.667,1,3,0,$0.00,0,0,3536
False,4.0,4.0,3.0,3.0,22.667,0,4,0,$0.00,0,0,3537
False,1.0,1.0,1.0,1.0,79.333,4,20,0,$0.00,0,0,3538
False,3.0,4.0,4.0,3.0,29.333,0,0,0,$0.00,0,0,3539
False,4.0,4.0,2.0,4.0,31.333,0,4,0,$0.00,0,0,3540
False,5.0,4.0,4.0,3.0,14.667,0,2,0,$0.00,0,0,3541
False,1.0,1.0,1.0,2.0,236.0,3,23,6,$48908.00,0,6,3542
False,4.0,5.0,5.0,5.0,12.0,0,0,0,$0.00,0,0,3543
False,2.0,2.0,3.0,3.0,61.333,0,8,1,$12285.00,0,1,3544
False,5.0,4.0,5.0,5.0,18.667,0,1,0,$0.00,0,0,3545
False,4.0,4.0,3.0,4.0,24.0,0,1,0,$0.00,0,0,3546
False,1.0,1.0,1.0,1.0,372.833,5,29,2,$175608.00,1,3,3547
False,2.0,3.0,1.0,2.0,36.667,0,2,0,$0.00,0,0,3548
False,5.0,3.0,4.0,4.0,31.333,0,0,0,$0.00,0,0,3549
False,3.0,2.0,,,49.333,4,19,0,$0.00,0,0,3550
False,5.0,5.0,3.0,4.0,14.0,0,0,0,$0.00,0,0,3551
False,5.0,3.0,4.0,5.0,34.667,0,1,0,$0.00,0,0,3552
False,3.0,3.0,3.0,4.0,37.333,0,0,0,$0.00,0,0,3553
False,4.0,3.0,,,30.667,0,1,0,$0.00,0,0,3554
False,1.0,1.0,1.0,2.0,45.0,0,0,1,$14560.00,0,1,3555
False,3.0,3.0,2.0,2.0,15.333,0,0,0,$0.00,0,0,3556
False,3.0,3.0,3.0,4.0,31.333,0,4,0,$0.00,0,0,3557
False,4.0,2.0,4.0,3.0,52.0,2,7,2,$2796.00,0,2,3558
False,5.0,5.0,2.0,4.0,6.0,0,2,0,$0.00,0,0,3559
False,1.0,1.0,1.0,2.0,96.0,0,39,0,$0.00,0,0,3560
False,3.0,2.0,5.0,5.0,70.667,0,10,1,$1040.00,0,1,3561
False,2.0,3.0,1.0,1.0,11.333,0,0,0,$0.00,0,0,3562
False,4.0,3.0,4.0,5.0,31.333,0,2,0,$0.00,0,0,3563
False,1.0,1.0,3.0,3.0,74.0,0,9,2,$17680.00,0,2,3564
False,4.0,4.0,3.0,2.0,10.667,0,0,0,$0.00,0,0,3565
False,1.0,1.0,1.0,2.0,75.333,0,14,0,$0.00,0,0,3566
False,5.0,5.0,3.0,4.0,5.333,0,0,0,$0.00,0,0,3567
False,5.0,3.0,5.0,5.0,40.0,0,3,0,$0.00,0,0,3568
False,1.0,1.0,1.0,2.0,122.0,4,25,2,$16098.00,0,2,3569
False,1.0,1.0,1.0,1.0,116.333,0,8,1,$2275.00,0,1,3570
False,4.0,3.0,4.0,5.0,43.333,6,1,0,$0.00,0,0,3571
False,3.0,4.0,1.0,1.0,18.667,0,4,0,$0.00,0,0,3572
False,4.0,4.0,4.0,4.0,17.333,0,5,0,$0.00,0,0,3573
False,3.0,4.0,3.0,4.0,22.667,0,0,0,$0.00,0,0,3574
False,5.0,3.0,5.0,5.0,36.0,0,3,0,$0.00,0,0,3575
False,2.0,2.0,2.0,3.0,64.667,4,13,1,$14333.00,0,1,3576
False,2.0,1.0,4.0,4.0,80.667,0,14,0,$0.00,0,0,3577
False,3.0,2.0,3.0,5.0,63.333,10,5,0,$0.00,1,1,3578
False,4.0,4.0,4.0,4.0,20.0,0,14,0,$0.00,0,0,3579
False,1.0,2.0,2.0,2.0,51.333,0,11,0,$0.00,0,0,3580
False,5.0,4.0,3.0,4.0,15.333,0,1,0,$0.00,0,0,3581
False,1.0,1.0,3.0,3.0,148.5,2,16,0,$0.00,1,1,3582
False,4.0,3.0,3.0,5.0,42.667,0,2,0,$0.00,0,0,3583
False,1.0,1.0,2.0,3.0,84.667,2,6,1,$6435.00,0,1,3584
False,3.0,2.0,4.0,4.0,69.0,0,1,0,$0.00,0,0,3585
False,5.0,5.0,4.0,5.0,8.0,0,3,0,$0.00,0,0,3586
False,1.0,1.0,4.0,4.0,126.833,0,12,1,$65500.00,0,1,3587
False,3.0,4.0,4.0,4.0,5.333,0,0,0,$0.00,0,0,3588
False,4.0,3.0,4.0,4.0,38.667,1,6,0,$0.00,0,0,3589
False,3.0,3.0,3.0,3.0,34.667,0,7,0,$0.00,0,0,3590
False,5.0,4.0,3.0,3.0,16.667,0,4,0,$0.00,0,0,3591
False,3.0,4.0,2.0,3.0,26.667,0,12,0,$0.00,0,0,3592
False,5.0,4.0,3.0,3.0,20.0,0,4,0,$0.00,0,0,3593
False,1.0,2.0,3.0,2.0,56.0,0,3,0,$0.00,0,0,3594
False,4.0,3.0,2.0,3.0,42.667,0,10,0,$0.00,0,0,3595
False,2.0,2.0,2.0,4.0,61.333,0,6,0,$0.00,0,0,3596
False,1.0,2.0,1.0,1.0,61.333,0,37,0,$0.00,0,0,3597
False,4.0,4.0,,,18.0,0,0,0,$0.00,0,0,3598
False,2.0,1.0,5.0,5.0,90.333,0,10,3,$14203.00,0,3,3599
False,5.0,4.0,3.0,3.0,18.667,0,3,1,$7020.00,0,1,3600
False,3.0,3.0,2.0,3.0,48.0,0,36,1,$7000.00,0,1,3601
False,2.0,2.0,2.0,4.0,58.667,2,14,1,$2633.00,0,1,3602
False,3.0,2.0,4.0,4.0,83.333,0,1,1,$1300.00,0,1,3603
False,1.0,1.0,3.0,3.0,320.0,1,10,1,$130389.00,1,2,3604
False,2.0,3.0,2.0,2.0,44.667,1,23,0,$0.00,0,0,3605
False,3.0,2.0,2.0,3.0,88.0,0,5,1,$975.00,0,1,3606
False,2.0,2.0,4.0,4.0,27.333,0,0,1,$47600.00,0,1,3607
False,1.0,1.0,3.0,4.0,115.5,0,1,2,$2605.00,0,2,3608
False,2.0,2.0,3.0,3.0,60.667,0,28,0,$0.00,0,0,3609
False,1.0,1.0,3.0,2.0,310.5,0,3,0,$0.00,1,1,3610
False,5.0,4.0,4.0,4.0,45.333,0,0,1,$1500.00,0,1,3611
False,4.0,4.0,2.0,3.0,28.667,4,2,0,$0.00,0,0,3612
False,2.0,2.0,4.0,4.0,63.333,0,8,0,$0.00,0,0,3613
False,2.0,2.0,3.0,5.0,54.0,0,12,0,$0.00,0,0,3614
False,1.0,1.0,1.0,2.0,124.667,0,25,0,$0.00,0,0,3615
False,4.0,4.0,3.0,4.0,24.0,0,7,1,$12383.00,0,1,3616
